13331.455792743,13331.456586458,13331.457103146,13331.457936002,13331.458662469,13331.45937675,13331.460101248,0.07839322499427759,1.198023956664377,-0.08449683375295614,1.0423819333180742,-0.08335240711070391,-0.5231937132829785,0.03185320820935367,0.0024420024420024333,0.1245421245421241,-0.0024420024420024333,0.012210012210012167,-0.0219780219780219,-0.0073260073260073,-0.0219780219780219,0.02051282051282044,-4.533333333333335,0.006837606837606813,8.075213675213675,0.17338217338217277,0.9987789987789988,0.2808302808302816
13331.465538035,13331.466207038,13331.467103071,13331.467752704,13331.468440865,13331.469227502,13331.470095459,0.07839322499427759,1.1991683833066293,-0.08449683375295614,1.0423819333180742,-0.0829709315632865,-0.5231937132829785,0.03185320820935367,0.0024420024420024333,0.10500610500610463,-0.0024420024420024333,0.012210012210012167,-0.0219780219780219,-0.0073260073260073,0.0073260073260073,0.03418803418803407,-4.492307692307691,0.006837606837606813,8.047863247863248,0.1684981684981679,1.0036630036630036,0.2808302808302816
13331.475697626,13331.476316451,13331.476886001,13331.477452709,13331.478100016,13331.47858547,13331.479135147,0.07839322499427759,1.2003128099488816,-0.08449683375295614,1.0423819333180742,-0.0829709315632865,-0.5231937132829785,0.03185320820935367,-0.0024420024420024333,0.10500610500610463,-0.0024420024420024333,0.0073260073260073,0.0073260073260073,-0.0219780219780219,-0.0073260073260073,0.02051282051282044,-4.601709401709403,0.006837606837606813,8.088888888888889,0.16361416361416303,0.9987789987789988,0.2808302808302816
13331.485598733,13331.48609467,13331.486927894,13331.487702318,13331.488463632,13331.489211971,13331.489754305,0.07839322499427759,1.2010757610437164,-0.08449683375295614,1.0427634088654916,-0.0829709315632865,-0.5231937132829785,0.03185320820935367,-0.0024420024420024333,0.10500610500610463,-0.0024420024420024333,0.0024420024420024333,-0.0219780219780219,-0.0073260073260073,-0.0073260073260073,0.02051282051282044,-4.396581196581195,0.006837606837606813,8.157264957264957,0.16361416361416303,0.9987789987789988,0.2808302808302816
13331.495556422,13331.496136833,13331.496600152,13331.49727336,13331.497924533,13331.498553824,13331.499209469,0.07839322499427759,1.2022201876859686,-0.08449683375295614,1.0427634088654916,-0.0829709315632865,-0.5228122377355611,0.03185320820935367,-0.0024420024420024333,0.0952380952380949,-0.0073260073260073,0.0073260073260073,-0.0073260073260073,0.0073260073260073,-0.0073260073260073,0.02051282051282044,-4.287179487179486,-0.006837606837606813,8.252991452991452,0.1684981684981679,0.9938949938949939,0.27594627594627674
13331.505796481,13331.506521461,13331.507350859,13331.508064693,13331.508796332,13331.509557278,13331.510382994,0.07839322499427759,1.2037460898756382,-0.08449683375295614,1.0427634088654916,-0.0829709315632865,-0.5231937132829785,0.03185320820935367,-0.0024420024420024333,0.13431013431013383,-0.0073260073260073,0.0073260073260073,-0.0073260073260073,-0.0073260073260073,-0.0073260073260073,0.006837606837606813,-4.369230769230768,-0.006837606837606813,8.403418803418802,0.1831501831501825,1.0085470085470085,0.27594627594627674
13331.515812202,13331.516596656,13331.517244123,13331.518020077,13331.518834642,13331.519528376,13331.520307638,0.07839322499427759,1.2048905165178905,-0.08449683375295614,1.0427634088654916,-0.0829709315632865,-0.5228122377355611,0.03185320820935367,-0.0024420024420024333,0.1245421245421241,-0.0024420024420024333,0.012210012210012167,-0.0219780219780219,0.0073260073260073,-0.0073260073260073,0.02051282051282044,-4.355555555555554,-0.006837606837606813,8.512820512820511,0.18803418803418737,1.028083028083028,0.27594627594627674
13331.525675875,13331.526288634,13331.526846852,13331.527540048,13331.528181116,13331.529116322,13331.529976875,0.07839322499427759,1.2060349431601427,-0.08449683375295614,1.043144884412909,-0.0829709315632865,-0.5231937132829785,0.03185320820935367,-0.0024420024420024333,0.1245421245421241,-0.0073260073260073,0.03174603174603163,-0.0219780219780219,-0.0366300366300365,-0.0073260073260073,-0.006837606837606813,-4.3008547008547,-0.02051282051282044,8.403418803418802,0.20268620268620197,1.0476190476190474,0.27594627594627674
13331.535899901,13331.536742474,13331.537584827,13331.538134153,13331.539077619,13331.539881216,13331.54070227,0.07839322499427759,1.2075608453498123,-0.08449683375295614,1.0439078355077438,-0.0829709315632865,-0.5231937132829785,0.03185320820935367,-0.0024420024420024333,0.14407814407814357,-0.0073260073260073,0.04639804639804623,-0.0073260073260073,-0.0073260073260073,0.0073260073260073,0.006837606837606813,-4.191452991452991,-0.03418803418803407,8.32136752136752,0.2124542124542117,1.0769230769230766,0.2808302808302816
13331.54592609,13331.546816741,13331.547807995,13331.548576026,13331.54912198,13331.549650863,13331.550444098,0.07839322499427759,1.209086747539482,-0.08487830930037354,1.0442893110551612,-0.0829709315632865,-0.5231937132829785,0.03185320820935367,0.0024420024420024333,0.14407814407814357,-0.0073260073260073,0.056166056166055967,0.0073260073260073,-0.0073260073260073,-0.0073260073260073,0.006837606837606813,-3.9863247863247864,-0.02051282051282044,8.034188034188034,0.22222222222222143,1.101343101343101,0.2808302808302816
